Product_Name,Selling Price,MRP,Items Bought Last Month,Ratings,Numeric_Ratings,Total Ratings,Brand,Offer%
"(Refurbished) Dell OPTIPLEX 3040 Windows Tiny Desktop - Core i3 6th gen 3.2ghz, 8 GB RAM, 240gb SSD, Win 11 - Upgraded, MS Office/ Intel HD Graphics/, USB 3.0, Ethernet, VGA, Black",8244.0,78000.0,50,3.8 out of 5 stars 303,3.8,303,Apple,89.43
"IdeaCentre AIO 3 12th Gen Intel i5 23.8"" FHD WVA 3-Side Edgeless All-in-One Desktop with Alexa Built-in (8GB/512GB SSD/Win11/MS Office 2021/IR Camera/Wireless Keyboard & Mouse) F0GH00MHIN",55790.0,76190.0,50,4.3 out of 5 stars 22,4.3,22,Lenovo,26.78
"All-in-One PC Ryzen 5 7520U 27-inch(68.6cm) FHD IPS Display, 16GB LPDDR5, 1TB SSD, AMD Radeon Graphics, Wireless Keyboard and mouse combo, FHD Camera, (Win 11, MSO, Shell White, 6.72Kg) 27-cr0445in",59990.0,73294.0,50,4.0 out of 5 stars 5,4.0,5,Lenovo,18.15
"IdeaCentre 3 Desktop (12th Gen Intel Core i3 12100/8GB/512GB SSD/Windows 11/MS Office 2021/Interated UHD Graphics 730/WiFi 6/Bluetooth 5.2/Mineral Grey), 90SM001FIN",36690.0,48690.0,50,4.6 out of 5 stars 41,4.6,41,Acer,24.65
Computer Desktop PC (Core I7-4770 / 16GB RAM / 512GB SSD/HDMI/VGA/Ethernet/HD Graphics 4600 / USB 3.0 / Win 11) Basic Software Installed,17999.0,30799.0,50,4.5 out of 5 stars 20,4.5,20,Dell,41.56
"(Refurbished) Lenovo ThinkCentre Desktop Computer PC (Intel Core i7 2600/ 16 GB RAM/ 1 TB HDD + 128 GB SSD/ Windows 10 Pro/ MS Office/ Intel HD Graphics/ USB/ Ethernet/WiFi), Black",11444.0,89000.0,50,3.3 out of 5 stars 40,3.3,40,Apple,87.14
"4K Mini PC Box, Android 10, 2GB Ram 16 GB ROM, H313 Quad Core Processor, H.265 Decoding,WiFi",2199.0,5999.0,50,4.2 out of 5 stars 37,4.2,37,Lenovo,63.34
"(Refurbished) Dell Optiplex 3020 Intel Core i7 4th gen Mini Business PC (16 GB RAM, 1 TB HDD, HD Graphics, Windows 10 Pro, MS Office, USB, Ethernet, VGA, Black)",12998.0,86000.0,50,2.6 out of 5 stars 30,2.6,30,HP,84.89
"(Renewed) HP Prodesk 600 G2 Tiny Desktop (Core I3 6th gen, 8 GB RAM, 256 GB SSD, Win 10 Pro, MS Office/Intel HD Graphics/, USB 3.0, Ethernet,VGA), Black",8298.0,29999.0,50,3.8 out of 5 stars 9,3.8,9,Asus,72.34
"Multifunctional Thin CPU Holder CPU Mount Mount Perfect for Intel NUC, The Mac Mini, Most Small CPUs",1139.8,1690.0,50,4.3 out of 5 stars 66,4.3,66,Acer,32.56
"Panther, 12th Gen Alder Lake N95 (Upto 3.40 GHz), DDR4, 4K UHD/HDMI 2.0/LAN/4 USB 3.0 Mini PC (16GB DDR4 + 500GB M.2 NVME SSD)",22999.0,39999.0,50,3.6 out of 5 stars 26,3.6,26,Lenovo,42.5
"(Refurbished) Dell Optiplex 3020 Mini PC (Intel Core I5 4th gen, 8 GB RAM, 256 GB SSD, Windows 10 Pro, MS Office, HD Graphics, USB, Ethernet,VGA), Black",8477.0,100000.0,50,3.7 out of 5 stars 188,3.7,188,Lenovo,91.52
Computer Desktop PC (Core I7-4770 / 16GB RAM / 512GB SSD/HDMI/VGA/Ethernet / 710 2GB DDR3 GPU/USB 3.0 / Win 11) Basic Software Installed,22599.0,35199.0,50,4.8 out of 5 stars 6,4.8,6,Asus,35.8
"(Renewed) HP Elite 8300 SFF Small Form Factor Business Desktop Computer, Intel Quad-Core i7-3770 up to 3.9Ghz CPU, 8GB RAM, 256GB SSD, DVD, USB 3.0, Windows 10 Professional",12990.0,96000.0,50,4.2 out of 5 stars 491,4.2,491,Acer,86.47
"(Refurbished) Lenovo ThinkCentre M73 Desktop Mini PC (Intel Pentium - 4th Gen, 8 GB RAM, 256 GB SSD, WiFi, Windows 7, MS Office, Intel HD Graphics, USB, DP)",6499.0,49999.0,50,4.4 out of 5 stars 8,4.4,8,Apple,87.0
"(Refurbished) ASUS High Performance Mini PC (Intel Core i7 8th gen, 16 GB DDR4 RAM, 512 GB SSD, Windows 11, WiFi, MS Office|Intel HD Graphics|USB Type-C,HDMI,4K), Black",19999.0,89999.0,50,"4.3 out of 5 stars 1,293",4.3,1293,Acer,77.78
"(Refurbished) DELL OPTIPLEX 3040 Tiny Desktop (Intel Core i5 6th gen, 8 GB RAM, 480gb SSD, Windows 11 (Upgraded), MS Office/ Intel HD Graphics/, USB 3.0, Ethernet,VGA), Black",10499.0,29999.0,50,3.5 out of 5 stars 89,3.5,89,HP,65.0
"Dragon AMD Ryzen 7 5700U 16GB DDR4 500GB M2 SSD with Genuine Win 11 Pro [3 Modes Adjustment] RGB Lights; 4K HDMI DP Type-C WiFi 6 BT 5.2 Gaming Mini PC, Auto Power On (Model: Dragon-AMR5)",40999.0,69999.0,50,3.0 out of 5 stars 7,3.0,7,HP,41.43
"Slim Tower 12th Gen Intel Core i3-Processor:Intel Core i3-12100 (16GB RAM/512GB SSD/Black Wired Keyboard & Mouse/Intel UHD Graphics 730/Windows 11/MS Office 21/Dark Black), S01-pF2001in",39990.0,47873.0,50,3.9 out of 5 stars 10,3.9,10,Asus,16.47
"All-in-One PC Intel Celeron J4025 21.5 inch(54.6cm) FHD Anti-Glare Display (8GB RAM/512GB SSD/Windows 11/Intel UHD Graphics 600/Wired Keyboard and Mouse Combo/MS Office/Snow White), 22-dd2986in",32990.0,39450.0,50,3.1 out of 5 stars 3,3.1,3,Dell,16.38
Android 10 2GB RAM 16GB ROMl WiFi 2.4Ghz H616 4K Android Mini PC Box,1999.0,2999.0,50,2.2 out of 5 stars 4,2.2,4,Lenovo,33.34
"(Refurbished) Dell Optiplex Business Performance Desktop (Core I5 3470 2.9 GHz, 8 GB RAM, 1 TB HDD, Windows 10 Pro, MS Office, Intel HD Graphics, USB, Ethernet,VGA), Black",7976.0,100000.0,50,3.7 out of 5 stars 214,3.7,214,Asus,92.02
"(Refurbished) Lenovo ThinkCenter 19 Inch AIO Desktop Set(Intel i5 4thGen/16GB/256GB SSD /19""HD Monitor+Keyboard+Mouse+Tiny CPU+ FHD Webcam+Mic+Speakers+Wifi/Windows 10 Pro/MS Office/PAN India Warranty)",14499.0,0.0,50,3.5 out of 5 stars 70,3.5,70,Lenovo,0.0
"(Refurbished) Dell OPTIPLEX 3040 Tiny Desktop (Intel Core i3 6th gen 3.2ghz, 8 GB RAM, 480gb SSD, Windows 11 (Upgraded), MS Office/ Intel HD Graphics/, USB 3.0, Ethernet,VGA), Black",9220.0,59999.0,50,3.7 out of 5 stars 241,3.7,241,HP,84.63
All-in-One PC 12th Gen Intel Core i5-1235U 27-inch(68.6 cm) FHD Anti-Glare Desktop (8GB RAM/1TB HDD+256GB/Win 11/Wireless Keyboard and Mouse Combo/MSO/IR Privacy Camera/Starry White) 27-cb1456in,63990.0,77772.0,50,4.2 out of 5 stars 166,4.2,166,Acer,17.72
Best Protective IPS Monitor Dust Cover For Dell New Inspiron 22 3000 All-In-One Desktop Computer 22-Inch - White,299.0,400.0,50,4.4 out of 5 stars 53,4.4,53,Dell,25.25
"T95 Plus Mini PC Box with RK3566 CPU, 8GB RAM, 64GB ROM,4K @60fps HDMI Output,Android 11.0, Dual Band WiFi, Bluetooth 4.0 & Voice Support",7999.0,9999.0,50,3.5 out of 5 stars 2,3.5,2,Lenovo,20.0
(Refurbished) Dell Optiplex 19 Inch All in One Desktop Set ( Intel i5 4th Gen/ 8 GB/ 500 GB HDD /19 inches HD Monitor+Keyboard+Mouse+ HD Webcam+Mic+Speakers+Wifi+Display Port)/Windows 10 Pro,14399.0,0.0,50,3.8 out of 5 stars 9,3.8,9,Asus,0.0
Computer Desktop Office PC (Core I7-2600 / 16GB RAM / 480GB SSD) /HDMI/VGA/Ethernet/Basic Software Installed (Black),15789.0,28499.0,50,4.0 out of 5 stars 39,4.0,39,Acer,44.6
