Product_Name,Selling Price,MRP,Items Bought Last Month,Ratings
Women Premium White Casual Shoes Sneakers,₹489,999,,3.7 out of 5 stars 173
Womens Racer V1Running Shoe,"₹2,099","3,499",,4.0 out of 5 stars 124
Women's Camp Denver Running Shoe,"₹1,439","1,799",,3.9 out of 5 stars 32
Womens Casual Sneakers,₹588,"3,499",,3.3 out of 5 stars 282
Women Multi Color Casual Stylish Sneakers,₹489,999,,4.0 out of 5 stars 75
Upper Metalic Buckle Detailed Loafers For Women & Girls,₹798,"1,999",,4.0 out of 5 stars 29
Womens Kendall WnsRunning Shoe,"₹1,599","3,999",,4.0 out of 5 stars 229
Women Casual Sneakers Shoes,₹383,998,50+ bought in past month,4.0 out of 5 stars 925
Womens SX0123L Greypink Walking Shoe - 8 UK (SX0123LGYPK0008),₹919,999,,4.3 out of 5 stars 292
womens Sd0198l Loafer,₹596,749,,4.0 out of 5 stars 26
Womens Crafty WnsRunning Shoe,"₹1,809","3,999",,4.1 out of 5 stars 89
