Product_Name,Selling Price,MRP,Items Bought Last Month,Ratings,Numeric_Ratings,Total Ratings,Brand,Offer%
"1 Ton 3 Star, Inverter Split AC(Copper, 4-in-1 Adjustable Mode, Anti-dust Filter, 2023 Model, 123V Vectra Elite, White)",29290.0,56990.0,100,4.0 out of 5 stars 77,4.0,77,Panasonic,48.61
"1 Ton 3 Star Fixed Speed Window AC (Copper, Turbo Cool, Humidity Control, Fan Modes-Auto/High/Medium/Low, Hydrophilic Blue Fins, Dust Filters, Self-Diagnosis, 2023 Model, WFB312LN, White)",26849.0,33000.0,100,4.1 out of 5 stars 405,4.1,405,LG,18.64
"1.5 Ton 3 Star Turbo Mode, Inverter Window AC (Copper, Anti-Dust Filter, Anti-Freeze Thermostat, 2023 Model, AC 1.5T WIC 18UTC3 WWA, White,)",28270.0,45990.0,100,4.4 out of 5 stars 16,4.4,16,Whirlpool,38.53
"1.5 Ton 3 Star Shizen 3100S HP Hot and Cold Expandable Inverter Split AC -(Copper, Dust Filter,2023 Model, RSQG318HGXA,White)",40989.0,67000.0,100,5.0 out of 5 stars 1,5.0,1,Voltas,38.82
"5 in 1 Convertible 2 Ton 5 Star Inverter Split Copper Condenser Air Conditioner with Turbo Cool Technology (White, IC524DNU)",55175.0,84000.0,100,3.3 out of 5 stars 3,3.3,3,Haier,34.32
"1.5 Ton 3 Star Fixed Speed Split AC (100% Copper, Dust Filter, 2022 Model, Senpai 3200FL, R32-RAS.B318PCAIBA, White)",36700.0,56300.0,100,4.1 out of 5 stars 12,4.1,12,Voltas,34.81
"2 Ton 3 Star Convertible 5 in 1 Cooling Inverter Split AC (Copper, Summer Cool, Smart Ready, Auto Defrost, Stabalizer Free Operations, Dust Filters, Blue Fins, 2023 Model, IC324YNU, White)",46990.0,71750.0,100,3.8 out of 5 stars 82,3.8,82,Voltas,34.51
"1 Ton 5 Star Wi-Fi Inverter Smart Split AC (Copper, 7 in 1 Convertible with additional AI Mode, 4 Way Swing, nanoe-G Air Purification Technology, CS/CU-XU12YKY5W,2023 Model, White)",39490.0,64400.0,100,4.7 out of 5 stars 22,4.7,22,Panasonic,38.68
"1.5 Ton 4 Star Wi-Fi Inverter Smart Split AC (Copper, 7 in 1 Convertible with additional AI Mode, 4 Way Swing, nanoe-G Air Purification Filter, CS/CU-PU18YKY4W,2023 Model, White)",40490.0,66900.0,100,3.7 out of 5 stars 19,3.7,19,LG,39.48
"1.5 Ton 3 Star, Turbo Mode, Window AC (Copper, Anti Corrosive Blue Fin, 2023 Model, AC 1.5T WFC 18UTC3-WWA Window, White)",26650.0,41900.0,100,4.0 out of 5 stars 204,4.0,204,Panasonic,36.4
"2 Ton 5 Star, Inverter Split AC(Copper,4-in-1 Adjustable Mode, Anti-dust Filter, 2023 Model, 245V Vectra Plus, White)",52999.0,93990.0,100,4.0 out of 5 stars 189,4.0,189,Whirlpool,43.61
"2.0 Ton 3 Star DUAL Inverter Split AC (Copper, AI Convertible 6-in-1 Cooling, 4 Way Swing, HD Filter with Anti-Virus Protection, 2024 Model, TS-Q24ENXE, White)",55490.0,95990.0,100,5.0 out of 5 stars 1,5.0,1,Panasonic,42.19
"1.5 Ton 3 Star Window AC (Copper, Estrella Dx, White)",27800.0,45090.0,100,4.2 out of 5 stars 25,4.2,25,Voltas,38.35
"1 Ton 4 Star Inverter Split AC (Copper, 5 in 1 Convertible Cooling, Smart Ready, Turbo Cool, Voice Command, IC412YNU, 2023 Model, White)",35990.0,59000.0,100,4.1 out of 5 stars 276,4.1,276,Haier,39.0
2 Ton Hot & Cold Split AC (Copper SAC_24H_IZI White),58990.0,94990.0,100,3.1 out of 5 stars 11,3.1,11,Voltas,37.9
"1.5 Ton 5 Star ice Clean Xpandable Plus Inverter Split AC (100% Copper, Dust Filter, 2023 Model, Yoshi 5400FXL, R32-RAS.G518PCAISF, Dual Platinum)",45990.0,79990.0,100,3.9 out of 5 stars 805,3.9,805,Whirlpool,42.51
"DUAL Inverter Window AC (1.5 Ton), 5 Star With Convertible 4-In-1 Cooling And Thin Q (Wi-Fi, White)",39400.0,55990.0,100,3.3 out of 5 stars 13,3.3,13,Panasonic,29.63
"Lloyd 2.0 Ton 3 Star Inverter Split AC (5 in 1 Convertible, Copper, Anti-Viral + PM 2.5 Filter, 2023 Model, White with Silver Deco Strip, GLS24I3FWSEV/WSEA)",46490.0,77990.0,100,4.0 out of 5 stars 50,4.0,50,Samsung,40.39
"1.5 Ton 5 Star Smart AI Flexicool Hybridjet,Wi-Fi, Inverter Split AC (Copper, Convertible 6-in-1 with Anti-Viral Guard, Smart Energy Display, 2023 Model,INDUS DXI - CAI18IN5R32W0, Beige)",46980.0,75990.0,100,3.6 out of 5 stars 7,3.6,7,Haier,38.18
"1 Ton 3 Star Wind-Free Technology Inverter Split AC (Copper, Convertible 5-in-1 Cooling Mode, Easy Filter Plus (Anti-Bacteria), 2023 Model AR12CYLAMWK White)",36890.0,59990.0,100,4.0 out of 5 stars 81,4.0,81,LG,38.51
"1.5 Ton 5 Star Wi-Fi Inverter Smart Split AC (Copper, 7 in 1 Convertible with additional AI Mode, 4 Way Swing, nanoe-G Air Purification Filter, CS/CU-XU18YKY5W,2023 Model, White)",45490.0,72900.0,100,4.1 out of 5 stars 465,4.1,465,Whirlpool,37.6
Blue star Split AC Outdoor Unit Wall Mount stand for 1.0Ton / 1.5Ton / 2.0 Ton Split Air Conditioners,806.0,999.0,100,3.3 out of 5 stars 5,3.3,5,Panasonic,19.32
"1 Ton 3 Star, Fixed Speed Window AC (Copper, Turbo Mode, 2023 Model, 123 Vectra Platina, White)",26399.0,35990.0,100,4.5 out of 5 stars 61,4.5,61,Haier,26.65
"1.5 Ton 3 Star, Inverter Split AC(Copper, 5-in-1 Adjustable Mode, Anti-dust Filter, 2023 Model, 183V Vertis Emerald, White)",33798.0,68990.0,100,3.7 out of 5 stars 56,3.7,56,Whirlpool,51.01
"1.5 Ton 5 Star turbo Mode, Inverter Window AC (Copper, Anti-Dust Filter, Anti-Freeze Thermostat, 2023 Model, AC 1.5T WIC 18UTC5 WWA, White)",30440.0,45990.0,100,3.5 out of 5 stars 17,3.5,17,Whirlpool,33.81
1.5 Ton 3 Star Inverter Split AC (Copper 183VADW White),34980.0,55990.0,100,"4.2 out of 5 stars 1,579",4.2,1579,Panasonic,37.52
"1.0 Ton 5 Star, Flexicool Inverter Split AC (Copper, Convertible 4-in-1 Cooling Mode, HD Filter 2023 Model, S3I1ADO, White)",31999.0,64200.0,100,"4.0 out of 5 stars 1,276",4.0,1276,LG,50.16
"2 Ton 3 Star AI Flexicool Inverter Split AC (Copper, Convertible 4-in-1 Cooling,Dual Filtration, Auto Cleanser, 2023 Model,ESTER Exi - CAI24ES3R32F0,White)",48990.0,80890.0,100,4.1 out of 5 stars 135,4.1,135,Samsung,39.44
"1.5 Ton 3 Star Hot & Cold Inverter Split AC Copper, 4-in-1 Adjustable Cooling, Anti-dust Filter, 2023 Model, 183VH VECTRA PLATINA, White)",39250.0,69990.0,100,3.9 out of 5 stars 13,3.9,13,Voltas,43.92
"2 Ton 5 Star Wi-Fi Inverter Smart Split AC (Copper, 7 in 1 Convertible with additional AI Mode, Twin Cool, PM 0.1 Air Purification, CS/CU-ZU24ZKYF, 2023 Model, White)",64400.0,87900.0,100,4.1 out of 5 stars 478,4.1,478,Haier,26.73
"1.0 Ton 3 Star, Flexicool Inverter Split AC (Copper, Convertible 4-in-1 Cooling Mode, HD Filter 2023 Model, S3K1PP0, White)",29490.0,57700.0,100,"3.8 out of 5 stars 1,093",3.8,1093,Samsung,48.89
"1 Ton 5 Star Inverter Split AC (Copper, PM 1.0 Filter, 2022 Model, JTKJ35U, White)",40999.0,60990.0,100,4.1 out of 5 stars 123,4.1,123,LG,32.78
"1.5 Ton 4 Star DUAL Inverter Split AC (Copper, Super Convertible 5-in-1 Cooling, HD Filter with Anti-Virus Protection, 2022 Model, PS-Q18KNYE, White)",42890.0,59990.0,100,4.1 out of 5 stars 240,4.1,240,Voltas,28.5
"1.5 Ton 4 Star Convertible 4 in 1 Cooling Inverter Split AC (Copper, Multi Sensors, Dust Filter, Smart Ready, Blue Fins, Self Diagnosis, 2023Model,IA418DNU,White)",40990.0,69500.0,100,4.1 out of 5 stars 38,4.1,38,Haier,41.02
SAC 123 Vectra Platina Fixed Window AC 1 Ton,25690.0,35990.0,100,3.9 out of 5 stars 48,3.9,48,LG,28.62
"1.5 Ton 5 Star, Inverter Split AC(Copper, 4-in-1 Adjustable Mode, Anti-dust Filter, 2023 Model, 185V Vectra Prime,White)",38490.0,75990.0,100,3.1 out of 5 stars 4,3.1,4,Samsung,49.35
"1.5 Ton 5 Star inverter Window AC (Copper, 2023 Model, White,ESTRELLA DXI)",33600.0,58190.0,100,4.3 out of 5 stars 6,4.3,6,Samsung,42.26
"2.0 Ton 3 Star Fixed Speed Split AC (Copper, FA324YLU, 2022, White)",49999.0,64000.0,100,4.1 out of 5 stars 13,4.1,13,Samsung,21.88
1 Ton 3 Star Window AC (123 Lyi/123 LZF White),28400.0,39990.0,100,4.1 out of 5 stars 666,4.1,666,Haier,28.98
"1.5 Ton 5 Star Inverter Window AC (Copper, 2023 Model, FRWKF50U, White)",37200.0,45500.0,100,3.9 out of 5 stars 5,3.9,5,Haier,18.24
"1.5 Ton 5 Star Inverter Window AC (2023 Model, Copper Condenser, Dust Filter, WIB518LN)",34850.0,50000.0,100,3.5 out of 5 stars 21,3.5,21,Whirlpool,30.3
"1.5 Ton 3 Star, Inverter Window AC (Copper, 2-in-1 Adjustable Mode, 2023 Model, 183V Vertis Elite, White)",30790.0,46990.0,100,3.7 out of 5 stars 48,3.7,48,LG,34.48
"1.8 Ton 5 Star Inverter Split AC (Copper, PM 2.5 Filter, 2022 Model, MTKM60U, White)",59990.0,83900.0,100,4.1 out of 5 stars 108,4.1,108,Voltas,28.5
"2 Ton 4 Star Wi-Fi Inverter Smart Split AC (Copper Condenser, 7 in 1 Convertible with AI, 4 Way Swing, PM Filter, CS/CU-NU24YKY4W,2023 Model, White)",53990.0,77150.0,100,4.2 out of 5 stars 106,4.2,106,LG,30.02
