Product_Name,Selling Price,MRP,Items Bought Last Month,Ratings
Pad WiFi+4G Tablet | 3GB RAM 32GB ROM (Expandable) | 26.4cm (10.4 inch) WUXGA+ Display | 7100 mAh Battery | Dolby Atmos Quad Speaker | Grey Colour,"₹12,349","24,999",,"4.2 out of 5 stars 1,940"
"Galaxy J Max Tablet (7 inch, 8GB,4G+Wi-Fi with Voice Calling), Black","₹6,990","13,990",50+ bought in past month,3.7 out of 5 stars 208
"Tab M10 HD 2nd Gen (10.1 inch(25cm), 4 GB, 64 GB, Wi-Fi+LTE), Platinum Grey with Metallic Body and Octa-core Processor","₹15,799","30,000",100+ bought in past month,"4.1 out of 5 stars 1,673"
"Galaxy Tab A 10.1 Wi-Fi+4G Tablet 25.65 cm (10.1 inch), RAM 2 GB, ROM 32GB, Black","₹12,999","21,500",50+ bought in past month,"4.3 out of 5 stars 1,131"
"Galaxy Tab S9 FE 27.69 cm (10.9 inch) Display, RAM 8 GB, ROM 256 GB Expandable, S Pen in-Box, WiFi+5G, IP68 Tablet, Gray","₹53,999","61,999",,4.3 out of 5 stars 53
Trailokya Chintamani Ras (10Tablet),₹721,72.10,,4.2 out of 5 stars 24
"Galaxy Tab A9+ 27.94 cm (11.0 inch) Display, RAM 8 GB, ROM 128 GB Expandable, Wi-Fi Tablet, Graphite","₹19,999","27,999",1K+ bought in past month,4.0 out of 5 stars 111
"Slate SL36 OS9 SE 10.1-Inch Tablet, 4G, Dual SIM, 2GB RAM | 32GB Storage, IPS LCD, Bluetooth, GPS (Black)","₹7,039","23,990",,5.0 out of 5 stars 5
"T10 Android 12 Tablet with 8 Inches Hd Display, 8Mp Rear Camera, Ai Face Unlock, All-Day Battery, WiFi + 4G Volte | 4 + 64Gb, Blue","₹11,999","15,499",,3.9 out of 5 stars 314
"Galaxy Tab A7 Lite 8.7"" 32GB Android Tablet w/ Compact, Slim Design, Sturdy Metal Frame, Long Lasting Battery, SM-T220NZAAXAR, Gray Wi-Fi","₹9,999","14,500",,"4.5 out of 5 stars 16,730"
Tab G70 8GB RAM 512GB Storage with Logitech K480 Wireless Multi-Device Keyboard - Black,"₹16,998","38,295",,3.1 out of 5 stars 24
"Tab M10 HD Tablet (10.1-inch(25cm), 2GB, 32GB, Wi-Fi + 4G LTE, Volte Calling), Slate Black","₹8,699","21,000",,"4.0 out of 5 stars 2,949"
"Slate SS5 OS10 7-inch Display, 4G Tablet PC, LTE Calling, Volte, 2GB RAM, 32GB Storage, SIM, GPS, Bluetooth, WiFi, OctaCore CPU.(Blue)","₹4,999","11,990",,5.0 out of 5 stars 2
"Slate SLP9 (10.1 Inch) Tablet PC, Dual SIM 4G LTE Volte Calling + WiFi, IPS LCD, 4GB RAM, 64GB Inbuilt Storage, 512 GB Expandable Storage, GPS, Bluetooth -Grey","₹10,439","29,990",,4.1 out of 5 stars 4
"N11 WiFi Tablet (2GB, 16GB) (Black)","₹3,499","5,999",,
"N17 4G Calling Tablet (8"" HD Display, 3GB, 32GB, Dual Sim+WiFi) (Black)","₹6,499","8,499",,2.2 out of 5 stars 19
