Product_Name,Selling Price,MRP,Items Bought Last Month,Ratings
"WE CLEVER Heavy duty Dual monitor stand Mount, Height Adjustable desk C clamps & Mounting holes, Full motion Tilt & Swivel Monitor Arms, For 13"" - 30 inches computer screens 20kg Each arm (Black)","₹1,894","4,199",100+ bought in past month,4.3 out of 5 stars 506
"LG 24 inch (60 cm) QHD (2K) 2560 x 1440 Pixels, IPS-sRGB 99%, Height Adjust, Pivot (2Way), Swivel, Display Port, HDMIx 2, 3 Side Slim Border, Black Color - 24QP550","₹15,099","17,100",100+ bought in past month,4.6 out of 5 stars 243
"LG Electronics 29"" (73Cm) Ultrawide 21:9 Wfhd LCD 2560 X 1080 Pixels IPS Display Monitor- HDR 10, AMD Freesync, Srgb 99%, Slim Bezel, Multitasking Monitor, Hdmi X 2, 29Wl500 (Black)","₹15,399","23,000",100+ bought in past month,4.3 out of 5 stars 247
"Philips 276B1/94 (27"") Monitor, QHD Monitor, USB Type C Monitor, Light Sensor, Power Sensor, USB Hub, RJ 45, Built in Speaker, Height Adjustable","₹21,700","44,999",,5.0 out of 5 stars 2
"Acer ED240Q S3 23.6 Inch Full HD 1500R Curve VA LCD Monitor with Backlit LED I 1 MS VRB, 180Hz Refresh I 250 Nits I 2xHDMI 1xDP Ports with HDMI & DP Cable I Eye Care Features I Stereo Speakers I Black","₹7,299","13,999",50+ bought in past month,5.0 out of 5 stars 3
Acer SA272U E 27 Inch WQHD 2560x1440 Resolution IPS Ultra Slim (7.2mm) Backlight LED LCD Monitor I 100Hz Refresh I 1 MS VRB I HDR 10 I AMD Free Sync I 2xHDMI 1xDP I Stereo Speakers I Eye Care I White,"₹12,469","16,999",,4.3 out of 5 stars 28
"Dell S2421HNM (60.4 cm) FHD 1920x1080 @75Hz, Ultra Thin Bezel, Premium IPS Panel: 250 Nits & 99% sRGB, Response Time: Upto 4ms, AMD Free Sync, Blue Light Hardware Filter, Flicker Free","₹9,899","24,789",,"4.4 out of 5 stars 2,755"
"LG 24 inch (60 cm) QHD (2K) 2560 x 1440 Pixels, IPS-sRGB 99%, Height Adjust, Pivot (2Way), Swivel, Display Port, HDMIx 2, 3 Side Slim Border, Black Color - 24QP550","₹15,099","17,100",100+ bought in past month,4.6 out of 5 stars 243
"LG Ultragear Gaming 24 Inch (60.3 Cm) Full HD (1920 x 1080) Pixels LCD Monitor 165Hz, 1ms, Freesync Premium, HDMI x 2, Display Port, HP Out, Reader Mode, VA, Flicker Safe - 24GQ50F (Black)","₹10,999","18,000",50+ bought in past month,4.3 out of 5 stars 538
"LG Electronics 29"" (73Cm) Ultrawide 21:9 Wfhd LCD 2560 X 1080 Pixels IPS Display Monitor- HDR 10, AMD Freesync, Srgb 99%, Slim Bezel, Multitasking Monitor, Hdmi X 2, 29Wl500 (Black)","₹15,399","23,000",100+ bought in past month,4.3 out of 5 stars 247
